-0.040267143	0.04668959	0.036916066	0.020765388	-0.3289977	-0.08134009	0.066210546	0.23304206	0.046406135	0.061254118	-0.20690247	0.016105153	0.04520223	0.07104457	0.2024631	-0.06568472
-0.011721855	-0.010203961	0.06565448	0.044189584	-0.37447765	-0.056051396	-0.014135451	0.16268025	0.019770605	-0.004608745	-0.22011766	-0.0039627207	0.05115744	0.05864606	0.11950427	-0.07068495
0.29966447	-0.27440313	-0.19943042	-0.31782213	-0.4590723	0.058215838	-0.23670104	0.34886193	0.29894802	-0.29959399	-0.37616625	-0.24579579	-0.20527504	-0.2444619	0.34293988	0.2448161
-0.039294966	-0.02866422	0.0091124615	0.013471878	-0.22398415	-0.08436769	0.028979862	0.32043612	0.04922037	-0.015865348	-0.2981667	0.0054497872	0.013883236	-0.045891706	0.276812	0.03181103
-0.08415741	0.078021765	0.15225416	0.13390104	-0.29839495	-0.14049667	0.07899673	0.1671608	-0.009391425	0.07598275	-0.27012223	0.10045866	0.09910661	0.15575156	0.16794384	-0.07632387
-0.07010434	0.06970213	0.047372393	0.034499872	-0.2684128	-0.13321896	0.017947169	0.115508415	-0.025253708	0.017334247	-0.15360269	0.030286014	0.026657384	0.0536506	0.039990198	-0.06549063
0.2301772	-0.13569492	-0.19721554	-0.16154942	-0.33305678	0.0913627	-0.12896276	0.24220319	0.18582797	-0.13641447	-0.23024957	-0.20331654	-0.15994528	-0.1810369	0.21532123	0.11436847
-0.07453646	0.092495315	0.088643685	0.07398635	-0.16671285	-0.16671	0.1369862	0.12288022	-0.052632645	0.122664236	-0.21462944	0.112033196	0.14588265	0.09428174	0.07617223	-0.047503076
-0.019761812	0.07673262	0.08735239	0.052781712	-0.32109988	-0.043188877	0.070508875	0.11883624	0.029917834	0.058151215	-0.19952837	0.0024542296	0.088995434	-0.007689518	0.015420833	-0.063374855
-0.16964313	0.074360006	0.13983417	0.075670265	-0.21239455	-0.1275846	0.16082771	0.071737744	-0.12330811	0.08961481	-0.1838863	0.14645286	0.12062697	0.10603621	0.07591196	-0.10278237
-0.06630699	0.07123361	0.08478739	0.09603154	-0.08936413	-0.047963645	0.0145142265	0.1775669	-0.011457905	0.009749669	-0.21269925	0.08259364	0.07965643	0.024491409	0.14441372	-0.08289313
0.041623034	-0.05414214	-0.03207494	-0.10167859	-0.10018768	0.0456564	-0.061158955	0.16268422	0.065863065	-0.05773607	-0.17356783	-0.06607767	-0.11084925	-0.103083916	0.17878944	0.09607375
0.019765949	0.045736097	0.071458094	0.008118466	-0.22338277	-0.082910724	-0.02646272	0.108711004	0.072377056	0.033756785	-0.16548643	0.018156564	0.039270114	0.059499305	0.1077758	0.012861732
-1.0099341	0.910768	0.9349837	1.0666333	-0.37313846	-0.8040632	0.9472727	-0.69000953	-0.8294138	0.9865838	0.32699418	0.97771716	0.88300353	0.98339283	-0.62621254	-0.96657634
-0.083119735	-0.01381744	0.020198645	0.04115482	-0.1850206	-0.10110872	0.008020377	0.076209575	-0.04218438	-0.010388861	-0.10007739	0.045215026	-0.010248303	0.008359548	0.049636327	-0.015222911
-0.11123657	0.04663269	0.05675474	0.050793853	-0.21047588	-0.06742691	0.030221773	0.10860873	-0.004401939	0.09877944	-0.22621663	0.040354613	0.04192959	0.1000938	0.11286259	-0.0424358
0.21125692	-0.2202535	-0.22782107	-0.28323308	-0.27420884	0.07611396	-0.2261028	0.20987888	0.28224617	-0.21879165	-0.18461311	-0.2310796	-0.13977717	-0.21161011	0.1953885	0.1880879
